Subject,Activity,AccMeanX,AccMeanY,AccMeanZ,AccStdX,AccStdY,AccStdZ,AccEnergyX,AccEnergyY,AccEnergyZ,GravAccMeanX,GravAccMeanY,GravAccMeanZ,GravAccStdX,GravAccStdY,GravAccStdZ,GravAccEnergyX,GravAccEnergyY,GravAccEnergyZ,AccJerkMeanX,AccJerkMeanY,AccJerkMeanZ,AccJerkStdX,AccJerkStdY,AccJerkStdZ,AccJerkEnergyX,AccJerkEnergyY,AccJerkEnergyZ,GyroMeanX,GyroMeanY,GyroMeanZ,GyroStdX,GyroStdY,GyroStdZ,GyroEnergyX,GyroEnergyY,GyroEnergyZ,GyroJerkMeanX,GyroJerkMeanY,GyroJerkMeanZ,GyroJerkStdX,GyroJerkStdY,GyroJerkStdZ
24,Laying,0.26475474,-0.015965589,-0.10703808,-0.96890479,-0.97888287,-0.96584887,-0.99935262,-0.99983176,-0.99900178,-0.30574327,0.68918869,0.73230511,-0.96089968,-0.9965109,-0.97775142,-0.97371391,-0.035000028,0.044384384,0.072092324,0.012733448,-0.014585464,-0.98929765,-0.97931576,-0.97556697,-0.99987002,-0.99958847,-0.99934435,0.02058818,-0.14017649,0.13813481,-0.96448302,-0.94820725,-0.94587789,-0.99787211,-0.99780584,-0.99739819,-0.12284404,-0.019019439,-0.083630692,-0.98357011,-0.9757848,-0.99260415
16,Walking,0.26618628,-0.028412448,-0.1218973,-0.37960025,-0.32787376,-0.16055661,-0.80618827,-0.91153316,-0.68196298,0.95248927,0.085849771,-0.15880257,-0.98788724,-0.96859581,-0.95815777,0.87076268,-0.97909596,-0.9464542,0.20082108,-0.037764494,-0.41016358,-0.41148538,-0.49687068,-0.44110729,-0.82426197,-0.86979074,-0.83763793,-0.050690801,-0.1833598,0.13442459,-0.58635542,-0.53158024,-0.40802873,-0.92132831,-0.88914434,-0.83609653,0.13935041,-0.014293491,0.025879595,-0.66859999,-0.66790854,-0.6084731
9,UpStairs,0.21338314,0.0095160756,-0.13296698,-0.20863922,-0.4835583,-0.019452575,-0.68481308,-0.94616488,-0.56793447,0.84874893,0.071820691,-0.3888863,-0.9561148,-0.94287519,-0.87198605,0.60876173,-0.98418415,-0.69146827,-0.0029755145,-0.18548721,0.38021979,-0.2284905,-0.61262833,-0.56842667,-0.69968875,-0.92183984,-0.90166938,-0.49839328,-0.16221055,0.41045172,-0.28747352,-0.17075923,-0.4288116,-0.62641165,-0.65930734,-0.80761908,0.12466558,0.078996424,-0.13274486,-0.65580929,-0.63595984,-0.63242386
4,Sitting,0.27725952,-0.0048038739,-0.098744145,-0.99321393,-0.89998404,-0.9758036,-0.99994828,-0.99744453,-0.99926638,0.97678699,-0.04117392,0.033916459,-0.99777121,-0.97198593,-0.9869621,0.93499733,-0.99891753,-0.99840968,0.07337021,0.048011719,-0.0055815065,-0.98857865,-0.96750753,-0.99068871,-0.99985725,-0.99915936,-0.99981956,-0.016403348,-0.068228107,0.073137244,-0.98156199,-0.97816963,-0.94777792,-0.99973233,-0.99970369,-0.9984668,-0.089243521,-0.044572603,-0.056122724,-0.98679971,-0.99448222,-0.98104009
27,Standing,0.2785622,-0.014971728,-0.10143299,-0.99587766,-0.98913987,-0.98278566,-0.99997408,-0.99992744,-0.99955878,0.9634375,-0.20107941,-0.018219709,-0.99818953,-0.99663134,-0.98719948,0.89956804,-0.93539517,-0.99886918,0.075732896,0.017524524,0.0055371563,-0.99557591,-0.98761392,-0.99055829,-0.99996006,-0.99980435,-0.9998164,-0.027041288,-0.067795897,0.085189607,-0.992403,-0.99237986,-0.99268255,-0.99996073,-0.9999446,-0.99994474,-0.10087423,-0.039109577,-0.053037633,-0.99469342,-0.99556495,-0.9942237
30,Walking,0.230419,0.020749538,-0.1249621,-0.28253366,-0.1158429,0.054559247,-0.74087081,-0.84579676,-0.50203638,0.96690178,-0.13761828,0.026327518,-0.98528157,-0.98324865,-0.95362036,0.90874051,-0.97241474,-0.99905612,0.23185413,0.14756782,0.010688788,-0.26379746,-0.22869737,-0.29504947,-0.72625506,-0.69792149,-0.74478073,0.0088193274,-0.18255432,0.13938702,-0.41630685,0.17546924,-0.08864721,-0.84359547,-0.31733901,-0.61459663,-0.24016281,0.18416616,0.17993122,-0.43014869,-0.33113015,-0.37427747
29,DownStairs,0.27597851,-0.028617567,-0.1246453,0.23814582,-0.22693676,-0.29913847,-0.2335124,-0.88347911,-0.77641379,0.95601716,-0.07790224,0.075720164,-0.93496319,-0.93575191,-0.96097123,0.88020748,-0.99281117,-0.99021405,0.74372072,0.10541028,-0.16112494,-0.011343567,-0.10558614,-0.52559543,-0.50732846,-0.5952209,-0.88208714,0.23873012,-0.25356916,0.093947016,-0.51722682,-0.45017514,-0.33488415,-0.84793498,-0.84480443,-0.79453504,-0.053904235,0.010006574,0.020821975,-0.40548796,-0.70488231,-0.37567623
20,UpStairs,0.40201638,0.032457448,-0.063226542,-0.13685235,0.30142916,-0.25103255,-0.62324496,-0.6694357,-0.74286908,0.77442492,-0.52666024,0.060061423,-0.93401393,-0.88095782,-0.86330617,0.43326019,-0.50004278,-0.9933073,0.019658015,-0.50259048,-0.13627435,-0.22326112,-0.19827502,-0.56092125,-0.69565011,-0.67318222,-0.89851528,-0.0074878111,-0.15057861,0.18338069,-0.50718401,-0.034464829,0.18186491,-0.88871829,-0.53932031,-0.35149413,-0.367426,0.2701205,0.041430209,-0.50295364,-0.29744017,-0.22615752
3,Standing,0.28447768,0.0030326103,-0.20852469,-0.84842292,-0.80226092,-0.72089914,-0.98792669,-0.99109278,-0.94735283,0.92590447,-0.33617499,-0.046375747,-0.98077484,-0.92603856,-0.7848068,0.80172714,-0.80442311,-0.99259568,0.10013806,-0.025268826,-0.042765111,-0.82001098,-0.89331959,-0.95396198,-0.98271089,-0.99333077,-0.9982727,0.045678391,-0.18189001,0.015237954,-0.72518847,-0.85633416,-0.83875848,-0.96181269,-0.98751901,-0.98546924,-0.024596653,-0.063923286,0.071224495,-0.90837658,-0.95603563,-0.95217729
3,UpStairs,0.28896163,-0.032060168,-0.1872688,-0.33198005,-0.13249736,-0.39944211,-0.77551987,-0.8535768,-0.82567529,0.88444456,-0.36286335,-0.17267235,-0.95304892,-0.96290514,-0.85438592,0.69672218,-0.77057758,-0.93618821,0.025437152,-0.016947659,0.082626484,-0.48601735,-0.35469645,-0.7499224,-0.86554134,-0.78757437,-0.96548616,-0.31469125,0.11989485,0.25457457,-0.57370109,-0.67371151,-0.55052476,-0.86400517,-0.94046122,-0.8946521,0.037279305,-0.03539547,-0.16372493,-0.52122564,-0.79985613,-0.57154155
6,Sitting,0.279153,-0.015007725,-0.10779225,-0.99350027,-0.98965391,-0.98369257,-0.99995093,-0.99993177,-0.99965449,0.95448796,-0.0401792,0.18966475,-0.9986805,-0.99607499,-0.99486342,0.8759994,-0.9990578,-0.93301121,0.075782932,0.02168652,0.0077165293,-0.98942759,-0.98157261,-0.98707404,-0.99987233,-0.99965362,-0.99972644,-0.028540324,-0.070979562,0.086674087,-0.9947923,-0.97921036,-0.99015254,-0.99997861,-0.99973261,-0.99991481,-0.099368566,-0.034208888,-0.057578242,-0.98828224,-0.98679437,-0.98266508
1,Laying,0.2591151,-0.017985103,-0.12024506,-0.95706759,-0.94990104,-0.82490842,-0.99883072,-0.9993301,-0.98395119,-0.27793837,0.92885299,-0.29541016,-0.88757542,-0.97831955,-0.87936122,-0.96387338,0.72983827,-0.82013266,0.088185566,0.0011180361,0.048807266,-0.96555551,-0.98450439,-0.967391,-0.99917599,-0.99973123,-0.99899053,-0.14832746,0.005663764,0.21880248,-0.8431466,-0.97018675,-0.92342237,-0.97923096,-0.99838689,-0.99022521,-0.23395072,-0.048339191,-0.06989635,-0.9480528,-0.99145492,-0.94248683
22,Laying,0.27502255,-0.014421937,-0.10976895,-0.99190613,-0.98048059,-0.98035187,-0.99993165,-0.99983941,-0.99955091,-0.29897532,0.71213108,0.70713018,-0.99320658,-0.99393548,-0.99279381,-0.97163869,0.028622629,-0.026743345,0.080351857,-0.0061332696,-0.021381051,-0.99247232,-0.98631824,-0.98613668,-0.99992039,-0.99977435,-0.99969973,-0.024997168,-0.080112636,0.089268537,-0.9850139,-0.99555433,-0.99212126,-0.99986763,-0.9999732,-0.99993569,-0.089461177,-0.042896282,-0.049099061,-0.99267412,-0.9977228,-0.99169525
5,UpStairs,0.15810088,-0.040473867,-0.13475021,0.063741045,0.26552416,-0.29960638,-0.43071575,-0.69049853,-0.77606749,0.9355919,-0.29849139,-0.032704224,-0.96726378,-0.95539001,-0.96341987,0.82676869,-0.84817317,-0.99703542,0.38820349,0.16376987,-0.024924862,-0.14581918,-0.039859203,-0.5505641,-0.6322127,-0.53418501,-0.89385363,0.10694564,-0.20100995,0.05396177,-0.38298493,-0.42959291,-0.2256879,-0.81462457,-0.83620832,-0.72168544,-0.25152755,0.023757189,0.19947089,-0.30654212,-0.61078727,-0.28031568
20,Walking,0.29972864,-0.038455029,-0.12186515,-0.14551915,0.54694389,-0.34205883,-0.63369215,-0.53951433,-0.80244876,0.8987204,-0.35891812,0.04804576,-0.98350171,-0.96871622,-0.95041575,0.73246309,-0.77582327,-0.9963308,-0.23316356,-0.059095243,-0.091669251,-0.077516355,0.33073944,-0.46025663,-0.57160639,-0.11027353,-0.84850457,-0.035807876,-0.12316875,0.013248113,-0.33619355,0.23260104,-0.22589738,-0.79893837,-0.25132541,-0.7201784,-0.36974521,0.33236014,-0.052122268,-0.21530573,-0.12019608,-0.13084092
24,Standing,0.30104263,0.00064742684,-0.13796227,-0.96021438,-0.88160289,-0.84620768,-0.99893134,-0.99631684,-0.98621261,0.95127915,-0.17687379,-0.12049472,-0.91536,-0.87638179,-0.83044342,0.86790858,-0.95030027,-0.96726588,0.047902149,-0.041933288,-0.091815927,-0.98802054,-0.97096007,-0.98309369,-0.99984443,-0.99929352,-0.99959777,-0.040827919,0.029884,-0.05771493,-0.98493436,-0.98474843,-0.94888481,-0.99976008,-0.99797906,-0.9905853,-0.1039793,-0.047273218,-0.019799261,-0.99036946,-0.99288036,-0.9899701
17,Laying,0.24772669,-0.028305837,-0.078530589,-0.9933088,-0.99255878,-0.97776534,-0.99976998,-0.99973624,-0.99816198,-0.20176278,0.78811424,0.59834426,-0.97016083,-0.97743706,-0.94070516,-0.93154221,0.25386301,-0.30503672,0.076285025,0.014367708,-0.0088456805,-0.99487228,-0.98989374,-0.99711355,-0.99995192,-0.99985184,-0.99995313,-0.033123923,-0.050886177,0.095290265,-0.99327169,-0.98597354,-0.99625169,-0.99994913,-0.99977288,-0.99994719,-0.093968788,-0.047306039,-0.061083442,-0.99731101,-0.99623421,-0.99724866
12,DownStairs,0.2875283,-0.013492845,-0.116785,0.124574,0.25862843,-0.54697639,-0.36721234,-0.69478224,-0.9043096,0.96164208,-0.17003227,-0.0161979,-0.97350919,-0.92742922,-0.98338897,0.89485986,-0.95509315,-0.99904664,0.34528587,-0.28457404,-0.20542061,0.15180816,0.15861136,-0.53517291,-0.33434577,-0.32385318,-0.88663748,-0.45328182,0.038026048,0.11946609,-0.38594751,-0.42453818,-0.43170757,-0.7117588,-0.83394271,-0.84925107,0.098450329,-0.0017335185,-0.032018543,-0.26578096,-0.53297382,-0.40516333
25,Standing,0.27675899,-0.018365715,-0.10814703,-0.99771481,-0.98861333,-0.98690214,-0.99998795,-0.99992894,-0.99974259,0.96460571,-0.15784506,0.09511909,-0.99967517,-0.99895978,-0.99241806,0.90265521,-0.9623162,-0.98415722,0.075685573,0.0061776023,-0.0090554066,-0.99542886,-0.98794943,-0.99001643,-0.9999584,-0.99981171,-0.99980317,-0.029270053,-0.071547761,0.083026662,-0.99046421,-0.99331176,-0.98814117,-0.99994086,-0.99995957,-0.99988229,-0.099947661,-0.041428647,-0.055418048,-0.98956916,-0.99579734,-0.9892857
10,Walking,0.22516764,-0.030158705,-0.11550315,-0.053475839,-0.078857965,-0.41613513,-0.55053579,-0.83527575,-0.84360808,0.97276791,0.052725566,0.056924639,-0.93860748,-0.97072783,-0.96343548,0.92446676,-0.99027044,-0.99473513,0.33487522,0.12584043,-0.097810258,0.14632405,-0.065827442,-0.52082436,-0.34064784,-0.5588247,-0.87979802,-0.066416589,-0.17598951,0.059468423,-0.4379867,-0.16679341,-0.18397081,-0.85479065,-0.65561485,-0.69124144,0.20197056,0.057494091,0.3906062,-0.34914732,-0.50873975,-0.33968959
10,Sitting,0.27148106,-0.029868165,-0.10240483,-0.98721664,-0.94907984,-0.94007563,-0.99985655,-0.99902057,-0.99752547,0.97152154,-0.15034321,0.064967287,-0.99494398,-0.97136876,-0.98814104,0.92098482,-0.96619603,-0.99302908,0.083993963,0.0045951864,-0.041184468,-0.98116665,-0.97460183,-0.9719413,-0.99969524,-0.99943528,-0.999195,-0.045963503,-0.073452978,0.10662408,-0.96645105,-0.95899089,-0.91992151,-0.99921631,-0.99906952,-0.99657101,-0.075542378,-0.066592296,-0.061590551,-0.98809029,-0.98394306,-0.97925228
24,Sitting,0.2796262,-0.015369048,-0.10749168,-0.9910634,-0.96222886,-0.96510769,-0.99992134,-0.99957857,-0.99897017,0.96496921,0.087976949,0.028156559,-0.99903062,-0.99513761,-0.99112004,0.9036164,-0.97830118,-0.9989929,0.073942475,0.0099160347,0.0076917229,-0.98544405,-0.97568143,-0.98567081,-0.99979547,-0.9994724,-0.99968685,-0.026533576,-0.07319422,0.088704426,-0.98952739,-0.96968776,-0.97526413,-0.99993149,-0.99947114,-0.999615,-0.098022736,-0.040417101,-0.062597375,-0.9880041,-0.98515648,-0.98669164
16,UpStairs,0.18825276,0.078216468,-0.155644,-0.36136771,-0.14233055,-0.1244244,-0.79313203,-0.8408523,-0.6515367,0.89251675,0.10250863,-0.32448873,-0.90233799,-0.81957219,-0.8386167,0.71726601,-0.96970109,-0.78332625,-0.16002148,0.041775703,0.22329125,-0.4716304,-0.46898231,-0.63242665,-0.85783694,-0.85524508,-0.9279409,0.33672888,0.18596401,-0.31811281,-0.7288566,-0.5764983,-0.41172872,-0.88103442,-0.89930133,-0.77589391,-0.19751648,-0.18067661,0.025983401,-0.73889061,-0.77334043,-0.77575582
8,Laying,0.27723598,-0.016211633,-0.10805085,-0.99614271,-0.99165453,-0.99316614,-0.99997645,-0.99995318,-0.99988806,-0.33180413,0.90669604,0.38097006,-0.99785293,-0.99834167,-0.99277947,-0.98124735,0.6498023,-0.72136707,0.079425081,0.0087877279,-0.0046843192,-0.99279203,-0.99045262,-0.99661644,-0.99992494,-0.9998627,-0.99994431,-0.026126072,-0.07527915,0.085877258,-0.99580974,-0.99400437,-0.9977565,-0.99998369,-0.99996685,-0.99998845,-0.096803176,-0.04136101,-0.054539853,-0.99716279,-0.99615403,-0.99718507
22,Laying,0.21272817,-0.024152556,-0.082651766,-0.97100738,-0.94798904,-0.96923375,-0.99861096,-0.99919838,-0.99817828,-0.32617034,0.7419046,0.67477776,-0.93843785,-0.98898985,-0.96507016,-0.97956808,0.11422053,-0.11439036,0.076412516,0.00061314012,0.00596971,-0.97398978,-0.92941779,-0.97967709,-0.99948687,-0.99685144,-0.99949593,-0.030915741,-0.066260926,0.087676568,-0.97388815,-0.96979963,-0.96883783,-0.99963843,-0.99946375,-0.99942523,-0.091131072,-0.046919115,-0.045951677,-0.98188775,-0.97353507,-0.97266068
5,Laying,0.27820869,-0.017757476,-0.10916875,-0.99468152,-0.98801115,-0.9807316,-0.9999634,-0.99992597,-0.99956491,-0.44069786,0.93685333,0.32514844,-0.99569592,-0.99512394,-0.98737726,-0.9989381,0.75915987,-0.79807531,0.07257554,0.0058601033,-0.012513284,-0.99141821,-0.98074361,-0.98838392,-0.9999048,-0.99963042,-0.99976156,-0.027928711,-0.078140855,0.061936719,-0.99018146,-0.9798685,-0.98826553,-0.99993946,-0.99974697,-0.99965874,-0.10123115,-0.038222759,-0.060599654,-0.99100091,-0.99378523,-0.99776723
28,Standing,0.27609449,-0.021413165,-0.11006222,-0.98639506,-0.92434633,-0.93648216,-0.99984926,-0.99859085,-0.99732755,0.94239218,-0.26110118,-0.091698782,-0.97357583,-0.9487685,-0.95352002,0.84441081,-0.88588491,-0.98117231,0.080950431,0.036242476,0.029455565,-0.98589568,-0.96505667,-0.9860122,-0.9998049,-0.9990561,-0.99969548,-0.052252895,-0.041086417,0.10898332,-0.90975076,-0.95929501,-0.96239132,-0.99575956,-0.99889251,-0.99899812,-0.098459071,-0.049372175,-0.050754046,-0.97185771,-0.9858084,-0.98312991
7,Standing,0.27597743,-0.028618969,-0.12209327,-0.97427621,-0.96347142,-0.9490024,-0.99956001,-0.99936905,-0.9978562,0.95030841,-0.094480888,-0.2077741,-0.99577181,-0.97704294,-0.98072494,0.86504376,-0.98870345,-0.90992389,0.066927764,0.028390697,0.014945709,-0.96637544,-0.96947796,-0.96040415,-0.9992095,-0.99924313,-0.99864178,-0.018109906,-0.079186348,0.080261551,-0.96613118,-0.95047997,-0.96735254,-0.99936176,-0.99866583,-0.99936212,-0.091906318,-0.020756279,-0.065455185,-0.97030746,-0.97122681,-0.98281316
3,Sitting,0.27766128,-0.017271065,-0.10722065,-0.99165304,-0.98029029,-0.98053625,-0.9999298,-0.99985052,-0.99955813,0.83346966,0.29127583,0.27402435,-0.9963336,-0.99590475,-0.99245045,0.57174486,-0.81538256,-0.85752453,0.077617198,0.012260816,-0.00056889785,-0.98610782,-0.9767028,-0.98061184,-0.99980937,-0.99950634,-0.99952811,-0.026727748,-0.069696688,0.083222939,-0.98541699,-0.98329236,-0.98785033,-0.99987777,-0.99981642,-0.99987837,-0.10346809,-0.03633234,-0.058033,-0.97342651,-0.98514637,-0.98841275
3,UpStairs,0.29920213,0.00088910097,-0.089378321,-0.31659004,-0.1355196,-0.45058239,-0.76505885,-0.85439656,-0.86058478,0.87417593,-0.37773982,-0.18419239,-0.97793048,-0.9464948,-0.96208787,0.67110452,-0.75025812,-0.9286807,0.090453438,-0.077140782,-0.014744167,-0.42390436,-0.33948044,-0.7331023,-0.8315657,-0.77756756,-0.96096349,0.20163277,-0.2676087,-0.13176773,-0.64600073,-0.66674929,-0.54748702,-0.90882442,-0.93825566,-0.88595223,0.12540455,-0.11148557,-0.026964771,-0.56277434,-0.78271431,-0.60419468
24,Walking,0.25205458,-0.035983234,-0.12846922,-0.4368435,-0.15363541,-0.22374076,-0.83996886,-0.86028822,-0.72682005,0.95684197,-0.12924455,-0.14883113,-0.98533127,-0.98288323,-0.97166576,0.88219425,-0.9761407,-0.9527851,0.12035603,0.10690215,0.25845301,-0.40916717,-0.29061973,-0.41467262,-0.82293559,-0.74394822,-0.82248624,-0.031123334,-0.1070068,0.078950771,-0.60914818,-0.39310504,-0.35887459,-0.930017,-0.81762275,-0.80899362,-0.044563424,0.16216491,-0.28755916,-0.4757297,-0.36528797,-0.48827872
25,Sitting,0.2701394,0.03076707,-0.077898928,-0.99529529,-0.8647185,-0.93012495,-0.99995806,-0.99187544,-0.99550824,0.97259402,0.038599445,-0.013676566,-0.9918278,-0.86196428,-0.88818403,0.92383692,-0.99248757,-0.99870672,0.080641204,-0.055481656,-0.054929565,-0.99217142,-0.98122076,-0.98871854,-0.99991604,-0.99963059,-0.99976644,-0.088265674,-0.042954233,-0.11873681,-0.96324394,-0.97155827,-0.8705905,-0.99696888,-0.99936072,-0.97556527,-0.072964254,-0.051955183,0.037047484,-0.99314615,-0.99058849,-0.9925025
23,UpStairs,0.35199182,-0.05714358,-0.047715791,-0.16289102,0.089461533,0.057331107,-0.64734126,-0.76788591,-0.4944535,0.82535192,-0.21155184,-0.38019889,-0.95040713,-0.94714828,-0.92171204,0.55240951,-0.92759657,-0.7053312,0.14993131,-0.13008039,-0.10593196,-0.32684487,-0.34518003,-0.45742651,-0.77078813,-0.78129765,-0.84695002,0.093534328,-0.15340952,0.024993365,-0.61269221,-0.26878612,-0.22834799,-0.92186158,-0.73482947,-0.72253328,-0.083480892,-0.13740417,-0.12331202,-0.56527139,-0.41636444,-0.55788694
23,Standing,0.26381656,-0.023520324,-0.12877535,-0.97885129,-0.93258803,-0.91179959,-0.99964872,-0.99880566,-0.99473061,0.85180046,-0.17560463,-0.39326075,-0.98330474,-0.98479133,-0.95607422,0.61611409,-0.95211465,-0.68524765,0.062995899,0.010075235,-0.0094966035,-0.98558679,-0.97007232,-0.9790732,-0.99979797,-0.99926758,-0.9994747,-0.065448262,-0.053647764,0.12008084,-0.76599918,-0.94468961,-0.83295062,-0.97383772,-0.99828365,-0.98608227,-0.11901838,-0.042360143,-0.042641187,-0.95206547,-0.97339804,-0.97263448
29,Laying,0.457573,-0.036804125,-0.12645843,-0.838042,-0.94698786,-0.7984209,-0.9797528,-0.99856652,-0.97896327,-0.39520658,0.85473119,0.54411506,-0.64478564,-0.94314311,-0.74490137,-0.98851359,0.46982423,-0.42362614,0.002173047,0.017228864,0.13353285,-0.98850747,-0.98007391,-0.98975993,-0.99983825,-0.99961092,-0.99977187,-0.10684176,-0.20752444,0.69988593,-0.9622406,-0.94666527,-0.80569266,-0.99526858,-0.9954178,-0.83665459,-0.070506592,-0.011160454,-0.16703671,-0.9901772,-0.99427915,-0.99423492
14,Laying,0.2866935,-0.019423124,-0.10891282,-0.95830252,-0.90260367,-0.94470464,-0.99893983,-0.99781732,-0.9978751,-0.074107519,0.45495306,0.84567156,-0.97416319,-0.99867822,-0.99050701,-0.8525851,-0.56834227,0.39563541,0.084401721,0.010548562,-0.011798826,-0.96305064,-0.94752304,-0.96919196,-0.99907049,-0.99812979,-0.99907669,-0.026712397,-0.091965798,0.091611212,-0.95520298,-0.93125152,-0.96450935,-0.99901059,-0.99745164,-0.99926504,-0.087379863,-0.055093608,-0.059464546,-0.9632365,-0.95420561,-0.97710896
24,Standing,0.28163039,-0.012995335,-0.082663678,-0.99358439,-0.92441377,-0.9166435,-0.99994902,-0.99859505,-0.99480966,0.9664537,-0.16945594,-0.037932841,-0.99687372,-0.97106139,-0.89483181,0.90754465,-0.95573667,-0.99575569,0.073226373,0.045085877,-0.058766076,-0.98882577,-0.97348446,-0.98733515,-0.99986171,-0.99939234,-0.99972907,-0.027695052,-0.092676433,0.083187042,-0.96926185,-0.98308518,-0.97817855,-0.99951769,-0.99975837,-0.99968762,-0.10858632,-0.044691514,-0.052449066,-0.9891276,-0.99039352,-0.99085251
13,Standing,0.275122,-0.026515933,-0.11901397,-0.99776107,-0.94753813,-0.98187159,-0.99998718,-0.99911793,-0.99943211,0.96083864,-0.19988497,0.098841341,-0.99777283,-0.96885116,-0.97406437,0.89270888,-0.93616909,-0.98278419,0.074663752,0.022027611,0.011160078,-0.99533062,-0.97836825,-0.99102357,-0.99995727,-0.9995591,-0.99982736,-0.039400525,-0.067159398,0.070846209,-0.93998966,-0.98442696,-0.9762635,-0.99817296,-0.99983215,-0.99955098,-0.087456109,-0.038601723,-0.065277625,-0.97631802,-0.99427954,-0.98760226
29,DownStairs,0.40749235,-0.062399245,-0.080732605,0.15202798,0.076340478,-0.29746072,-0.3326839,-0.77251703,-0.77464083,0.97124148,-0.075966474,0.071671259,-0.93112452,-0.89859684,-0.95853716,0.92045435,-0.99282562,-0.99129549,-0.09106356,0.53911092,0.16866317,-0.044198911,0.19209478,-0.52611315,-0.54058262,-0.28397014,-0.88233229,-0.045240752,-0.061992351,-0.035621913,-0.050828666,-0.37538098,-0.24395511,-0.58952166,-0.80702987,-0.72923543,0.052724889,-0.099545853,0.25161217,-0.21724583,-0.63743508,-0.37826071
1,Walking,0.30363491,-0.014656769,-0.042613832,-0.21530926,0.12091731,-0.2186594,-0.6907541,-0.75745431,-0.71755031,0.94257515,-0.25166426,-0.018301776,-0.9851838,-0.9844942,-0.97306309,0.84486539,-0.89472669,-0.998836,0.10305991,-0.084826191,-0.10391814,-0.050928555,0.070493893,-0.54737849,-0.5470708,-0.42220396,-0.89237715,0.048135448,-0.082637884,0.12433628,-0.49519683,-0.075819651,-0.29826376,-0.87984969,-0.57873967,-0.7709149,0.20131231,-0.14407341,-0.14596898,-0.22613905,-0.3381877,-0.32594319
30,DownStairs,0.24894257,-0.0031387724,-0.023003597,0.37784419,0.16438808,-0.12345006,-0.051300631,-0.73810966,-0.64335681,0.93283561,-0.11070592,0.063946155,-0.94013933,-0.9251531,-0.87722083,0.8197488,-0.98306181,-0.99260131,0.083433664,-0.016569451,-0.11074952,0.12742803,0.16467058,-0.36808625,-0.36229087,-0.31708898,-0.7939407,-0.62271947,0.13100462,0.036981085,-0.39784934,-0.18342358,-0.18448316,-0.60746027,-0.66363952,-0.6909653,0.12279281,-0.066418818,-0.02246612,-0.24308244,-0.48230691,-0.3921518
18,Walking,0.22265778,-0.00061612937,-0.10482553,-0.32263251,-0.2298206,-0.30621809,-0.7686544,-0.88407964,-0.78117369,0.9007244,-0.26933736,-0.22695999,-0.97913642,-0.97457109,-0.98543911,0.73752996,-0.87816836,-0.89300899,0.25983732,0.37964246,-0.075067488,-0.29437111,-0.29482835,-0.52563584,-0.74828171,-0.74654919,-0.88213451,-0.02463585,-0.14690036,0.068831021,-0.75279073,-0.47903994,-0.39269549,-0.9718406,-0.86465437,-0.82838194,-0.15690246,-0.069268185,-0.10233264,-0.70949145,-0.62497012,-0.55586523
